1044,"Desert Blue",1998,4
1052,"Desperate Measures",1998,4
1056,"Detour",1998,4
1078,"Digging to China",1998,2
1092,"Dirty Work",1998,3
1097,"Dish Dogs",1998,4
1100,"Disturbing Behavior",1998,4
1108,"Doctor Dolittle",1998,3
1111,"Dog Park",1998,4
1148,"Down in the Delta",1998,3
1166,"Dream for an Insomniac",1998,4
1167,"Dream House",1998,4
1182,"Drylongso",1998,4
1227,"Eko eko azaraku III",1998,4
1231,"Elizabeth",1998,4
1255,"Endurance",1998,2
1258,"Enemy of the State",1998,4
1313,"Ever After",1998,2
1320,"Evidence of Blood",1998,3
1345,"Exposé",1998,4
1367,"Faculty, The",1998,4
1374,"Fall, The",1998,4
1378,"Falling Fire",1998,4
1379,"Falling Sky",1998,4
1389,"Fantasma dellopera, Il",1998,4
1395,"Farmhouse, The",1998,4
1402,"Fatal Affair",1998,4
1429,"Feng yun xiong ba tian xia",1998,3
1430,"Festen",1998,4
1435,"Fifth Ward",1998,4
1448,"Finding Graceland",1998,3
1452,"Firestorm",1998,4
1455,"First 9 1/2 Weeks, The",1998,4
1490,"Follow Your Heart",1998,2
1491,"Following",1998,4
1506,"Forbidden Sins",1998,4
1511,"Forever Fever",1998,3
1535,"Free Enterprise",1998,4
1536,"Free Money",1998,4
1555,"Frogs for Snakes",1998,4
1575,"Futuresport",1998,4
1604,"General, The",1998,4
1625,"Gia",1998,4
1628,"Gingerbread Man, The",1998,4
1654,"God Said, Ha!",1998,3
1658,"Gods and Monsters",1998,4
1659,"Godson, The",1998,3
1666,"Golf Punks",1998,2
1691,"Great Expectations",1998,4
1706,"Ground Control",1998,3
1718,"Gunfighter",1998,3
1728,"Hairshirt",1998,4
1730,"Half Baked",1998,4
1732,"Halloween H20: 20 Years Later",1998,4
1736,"Hands on a Hardbody: The Documentary",1998,2
1743,"Happiness",1998,6
1749,"Hard",1998,4
1758,"Hard Rain",1998,4
1781,"He Got Game",1998,4
1990,"Illuminata",1998,4
1813,"Hercules and Xena - The Animated Movie: The Battle for Mount Olympus",1998,2
1817,"Hi-Life",1998,4
1819,"Hi-Lo Country, The",1998,4
1826,"Hideous Kinky",1998,4
1828,"High Art",1998,4
1855,"Hitman Hart: Wrestling with Shadows",1998,4
1870,"Holy Man",1998,2
1874,"Home Fries",1998,3
1876,"Homegrown",1998,4
1886,"Hope Floats",1998,3
1891,"Horse Whisperer, The",1998,3
1918,"How Stella Got Her Groove Back",1998,4
1939,"Hurlyburly",1998,4
1943,"Hush",1998,3
1951,"I Got the Hook Up",1998,4
1956,"I Married a Monster",1998,3
1962,"I Still Know What You Did Last Summer",1998,4
1965,"Ill Be Home for Christmas",1998,2
1967,"Im Losing You",1998,4
1971,"Ice",1998,3
1977,"Idioterne",1998,4
1980,"If I Die Before I Wake",1998,4
1999,"Impostors, The",1998,4
2003,"In Gods Hands",1998,3
2020,"Inconceivable",1998,4
2029,"Indiscreet",1998,4
2094,"Jack Frost",1998,2
2164,"Judas Kiss",1998,4
2210,"Key to Sex, The",1998,4
2229,"Killer Eye, The",1998,4
2233,"Killers in the House",1998,4
2260,"Kissing a Fool",1998,4
2266,"Knock Off",1998,4
2275,"Krippendorfs Tribe",1998,3
2283,"Kurt & Courtney",1998,4
2286,"La Cucaracha",1998,4
2292,"Lady of the Lake",1998,4
2315,"Last Call, The",1998,4
2322,"Last Days, The",1998,3
2333,"Last Night",1998,4
2370,"Legalese",1998,4
2378,"Leggenda del pianista sulloceano, La",1998,4
2380,"Legionnaire",1998,4
2385,"Lesser Evil, The",1998,4
2394,"Lethal Weapon 4",1998,4
2433,"Little City",1998,4
2446,"Living Out Loud",1998,4
2450,"Lock, Stock and Two Smoking Barrels",1998,4
2454,"Lola rennt",1998,4
2470,"Looking for Lola",1998,2
2485,"Lost in Space",1998,3
2507,"Love Kills",1998,4
2519,"Love Walked In",1998,4
2535,"Lucindas Spell",1998,4
2540,"Lulu on the Bridge",1998,3
2562,"Madeline",1998,2
2573,"Major League: Back to the Minors",1998,3
2587,"Man in the Iron Mask, The",1998,3
2595,"Man with Rain in His Shoes, The",1998,4
2613,"Martha, Meet Frank, Daniel and Laurence",1998,4
2621,"Mask of Zorro, The",1998,3
2624,"Masseuse 3",1998,4
2649,"Me and Will",1998,4
2658,"Meet Joe Black",1998,3
2660,"Meet the Deedles",1998,2
2663,"Meeting Daddy",1998,4
2678,"Mercury Rising",1998,4
2685,"Meteorites!",1998,3
2706,"Mighty Joe Young",1998,2
2708,"Mighty, The",1998,3
2714,"Milo",1998,4
2731,"Miss Monday",1998,4
2737,"Mistress of Seduction",1998,4
2740,"Misérables, Les",1998,3
2741,"Mixing Nia",1998,4
2742,"Moby Dick",1998,2
2745,"Modern Adventures of Tom Sawyer, The",1998,2
2747,"Modern Vampires",1998,4
2753,"Mom, Can I Keep Her?",1998,2
2764,"Montana",1998,4
3318,"Psycho",1998,4
2788,"Moving Targets",1998,3
2820,"Music From Another Room",1998,3
2841,"My Giant",1998,2
2847,"My Name Is Joe",1998,4
2862,"Nain rouge, Le",1998,4
2871,"Nattens engel",1998,4
2872,"Naturally Native",1998,3
2877,"Negotiator, The",1998,4
2894,"New Rose Hotel",1998,4
2895,"New Swiss Family Robinson, The",1998,2
2898,"Newton Boys, The",1998,3
2902,"Next Stop Wonderland",1998,4
2903,"Ngo si sui",1998,3
2924,"Nightwatch",1998,4
2934,"No Code of Conduct",1998,4
2937,"No Laughing Matter",1998,3
2938,"No Looking Back",1998,4
2944,"No Tomorrow",1998,4
2969,"Nowhere Land",1998,4
2981,"Object of My Affection, The",1998,4
2984,"October 22",1998,4
2989,"Odd Couple II, The",1998,3
3004,"On the Border",1998,4
3019,"One Hell of a Guy",1998,3
3027,"One Tough Cop",1998,4
3028,"One True Thing",1998,4
3045,"Opposite of Sex, The",1998,4
3065,"Otra conquista, La",1998,4
3070,"Out of Control",1998,4
3082,"Outside Ozona",1998,4
3090,"Overnight Delivery",1998,3
3094,"P.U.N.K.S.",1998,2
3100,"Painted Angels",1998,4
3104,"Palmetto",1998,4
3107,"Pandora Project, The",1998,4
3119,"Parent Trap, The",1998,2
3824,"Snitch",1998,4
3123,"Pass, The",1998,4
3129,"Past Perfect",1998,4
3130,"Patch Adams",1998,3
3134,"Paulie",1998,2
3145,"Pecker",1998,4
3147,"Pentagon Wars, The",1998,4
3150,"Pep Squad",1998,4
3161,"Perfumed Garden",1998,4
3163,"Permanent Midnight",1998,4
3170,"Petes Meteor",1998,4
3175,"Phantoms",1998,4
3181,"Phoenix",1998,4
3186,"Pi",1998,4
3206,"Place Called Truth, A",1998,4
3219,"Players Club, The",1998,4
3220,"Playing by Heart",1998,4
3224,"Pleasantville",1998,3
3238,"Polish Wedding",1998,3
3250,"Possums",1998,2
3254,"Postmortem",1998,4
3262,"Practical Magic",1998,3
3275,"Price Above Rubies, A",1998,4
3282,"Primary Colors",1998,4
3286,"Prince of Egypt, The",1998,2
3296,"Process, The",1998,4
3307,"Prophecy II, The",1998,4
3367,"Rat Pack, The",1998,4
3380,"Reach the Rock",1998,4
3382,"Real Howard Spitz, The",1998,2
3385,"Reaper",1998,4
3418,"Relax... Its Just Sex",1998,4
3423,"Renegade Force",1998,4
3424,"Replacement Killers, The",1998,4
3430,"Rescuers: Stories of Courage: Two Couples",1998,2
3433,"Restaurant",1998,4
3444,"Return to Paradise",1998,4
3446,"Revengers Comedies, The",1998,3
3451,"Ricochet River",1998,4
3452,"Ride",1998,4
3463,"Ringmaster",1998,4
3473,"River Red",1998,4
3506,"Ronin",1998,4
3517,"Rounders",1998,4
3520,"Route 9",1998,4
4427,"Vig",1998,4
3541,"Rush Hour",1998,3
3543,"Rushmore",1998,4
3553,"Safe Men",1998,4
3562,"Sand Trap",1998,4
3576,"Savior",1998,4
3622,"Secret Kingdom, The",1998,2
3688,"Shadrach",1998,3
3692,"Shakespeare in Love",1998,4
3726,"Shot Through the Heart",1998,4
3736,"Shrunken City, The",1998,2
3743,"Siege, The",1998,4
3752,"Simon Birch",1998,2
3756,"Simple Plan, A",1998,4
3776,"Six Ways to Sunday",1998,4
3777,"Six-String Samurai",1998,3
3793,"Skyggen",1998,4
3796,"Slam",1998,4
3800,"Slappy and the Stinkers",1998,2
3808,"Sliding Doors",1998,4
3810,"Slums of Beverly Hills",1998,4
3812,"Small Soldiers",1998,3
3819,"Smoke Signals",1998,3
3821,"Snake Eyes",1998,4
3839,"Soldier",1998,4
3841,"Soldiers Daughter Never Cries, A",1998,4
3842,"Soldiers Sweetheart, A",1998,4
3848,"Some Girl",1998,4
3859,"Sometimes They Come Back... For More",1998,4
3860,"Somewhere in the City",1998,4
3877,"Souler Opposite, The",1998,4
3880,"Sour Grapes",1998,4
3884,"Southie",1998,4
3892,"Sparkler",1998,4
3894,"Special Delivery",1998,2
3898,"Species II",1998,4
3902,"Sphere",1998,3
3923,"St. Ives",1998,4
3934,"Star Trek: Insurrection",1998,2
3951,"State of Mind, A",1998,4
3963,"Stepmom",1998,3
3973,"Stolen Heart",1998,4
3977,"Storefront Hitchcock",1998,3
3988,"Strangeland",1998,4
3999,"Stricken",1998,4
4000,"Strike!",1998,3
4011,"Sublet",1998,4
4015,"Substitute 2: Schools Out, The",1998,4
4055,"Susans Plan",1998,4
4087,"Tactical Assault",1998,4
4098,"Tale of the Mummy",1998,4
4104,"Talk of Angels",1998,3
4108,"Tango",1998,3
4115,"Tarzan and the Lost City",1998,2
4128,"Telling You",1998,4
4129,"Tempest, The",1998,3
4145,"Testing the Limits",1998,4
4154,"Theory of Flight, The",1998,4
4156,"Theres No Fish Food In Heaven",1998,4
4157,"Theres Something About Mary",1998,4
4163,"Thief & the Stripper, The",1998,4
4166,"Thin Red Line, The",1998,4
4179,"This Is the Sea",1998,4
4191,"Thunder Point",1998,4
4192,"Thursday",1998,4
4194,"Tian yu",1998,4
4195,"Tic Code, The",1998,4
4203,"Tiger Woods Story, The",1998,3
4255,"Train de vie",1998,4
4295,"True Friends",1998,4
4299,"Truman Show, The",1998,2
4312,"Twilight",1998,4
4335,"U.S. Marshals",1998,3
4351,"Under Heaven",1998,4
4362,"Undercurrent",1998,4
4372,"Universal Soldier II: Brothers in Arms",1998,4
4383,"Upstate",1998,4
4384,"Urban Legend",1998,4
4401,"Vampires",1998,4
4410,"Velocity of Gary, The",1998,4
4412,"Velvet Goldmine",1998,4
4421,"Very Bad Things",1998,4
4431,"Violon rouge, Le",1998,4
4438,"Virtual Encounters 2",1998,4
4450,"Vivero Letter, The",1998,4
4472,"Waking Ned",1998,2
4490,"Warm Texas Rain",1998,4
4504,"Waterboy, The",1998,3
4517,"Wedding Singer, The",1998,3
4526,"Went to Coney Island on a Mission From God... Be Back by Five",1998,4
4532,"What Dreams May Come",1998,3
4541,"Whatever",1998,4
4545,"When Justice Fails",1998,4
4552,"When Trumpets Fade",1998,4
4562,"White Raven, The",1998,4
4574,"Why Do Fools Fall In Love",1998,4
4575,"Wicked",1998,4
4578,"Wide Awake",1998,2
4582,"Wilbur Falls",1998,4
4590,"Wild Things",1998,4
4598,"Winchell",1998,4
4608,"Wisdom of Crocodiles, The",1998,4
4626,"With Friends Like These...",1998,4
4629,"Without Limits",1998,3
4645,"Wonderful Ice Cream Suit, The",1998,2
4650,"Woo",1998,4
4661,"Wrongfully Accused",1998,3
4665,"X Files, The",1998,3
4681,"Youve Got Mail",1998,2
4684,"Your Friends & Neighbors",1998,4
4687,"Zero Effect",1998,4
4734,"École de la chair, L",1998,4
4714,"Last Don II, The",1998,4
4,"10 Things I Hate About You",1999,3
9,"13th Warrior, The",1999,4
13,"18 Shades of Dust",1999,4
17,"200 Cigarettes",1999,4
22,"24 Hour Woman, The",1999,4
30,"4th Floor, The",1999,4
38,"8MM",1999,4
44,"Abilene",1999,2
61,"Active Stealth",1999,4
73,"After Alice",1999,4
77,"Agnes Browne",1999,4
90,"Alchemists, The",1999,3
102,"Alien Cargo",1999,2
118,"All the Rage",1999,4
138,"American Beauty",1999,4
142,"American Movie: The Making of Northwestern",1999,4
146,"American Pie",1999,4
165,"Analyze This",1999,4
171,"Andromina: The Pleasure Planet",1999,4
176,"Angels Dance",1999,4
186,"Anna and the King",1999,3
190,"Annihilation of Fish, The",1999,4
198,"Any Given Sunday",1999,4
199,"Anywhere But Here",1999,3
200,"Apartment Complex, The",1999,4
214,"Arlington Road",1999,4
238,"Astronauts Wife, The",1999,4
240,"At First Sight",1999,3
245,"Atomic Train",1999,3
255,"Austin Powers: The Spy Who Shagged Me",1999,3
258,"Avalanche",1999,3
270,"Baby Geniuses",1999,2
276,"Bachelor, The",1999,3
288,"Bad City Blues",1999,4
319,"Base, The",1999,4
322,"Basket, The",1999,2
343,"Beautiful People",1999,4
362,"Beowulf",1999,4
365,"Best Laid Plans",1999,4
371,"Better Than Chocolate",1999,4
382,"Beyond the Mat",1999,4
384,"Bicentennial Man",1999,2
386,"Big Brass Ring, The",1999,4
388,"Big Daddy",1999,3
396,"Big Kahuna, The",1999,4
403,"Big Tease, The",1999,4
423,"BitterSweet",1999,4
424,"Black and White",1999,4
452,"Blair Witch Project, The",1999,4
454,"Blast from the Past",1999,3
486,"Blowback",1999,4
492,"Blue Ridge Fall",1999,4
496,"Bobby G. Cant Swim",1999,4
504,"Body Shots",1999,4
515,"Bone Collector, The",1999,4
522,"Boondock Saints, The",1999,4
540,"Bowfinger",1999,3
550,"Boys Dont Cry",1999,4
558,"Bravo Two Zero",1999,4
566,"Breakfast of Champions",1999,4
578,"Bridge of Dragons",1999,4
584,"Bringing Out the Dead",1999,4
586,"Brokedown Palace",1999,3
605,"Brylcreem Boys, The",1999,3
610,"Buddy Boy",1999,4
622,"But Im a Cheerleader",1999,4
638,"Camouflage",1999,4
641,"Cant Be Heaven",1999,2
659,"Carnal Desires",1999,4
676,"Catfish in Black Bean Sauce",1999,3
687,"Cement",1999,4
715,"Cherry",1999,4
719,"Children of the Corn 666: Isaacs Return",1999,4
728,"Chill Factor",1999,4
729,"Chillicothe",1999,4
746,"Cider House Rules, The",1999,3
751,"Citizen Toxie: The Toxic Avenger Part 4",1999,4
763,"Clean and Narrow",1999,4
781,"Clubland",1999,4
789,"Cold Hearts",1999,4
792,"Collectors, The",1999,4
793,"Color of Courage, The",1999,2
794,"Colorz of Rage",1999,4
806,"Confession, The",1999,4
822,"Convergence",1999,4
825,"Cookies Fortune",1999,3
827,"Cooler Climate, A",1999,4
834,"Corporate Fantasy",1999,4
836,"Corrupt",1999,4
837,"Corruptor, The",1999,4
839,"Cotton Mary",1999,4
849,"Coyote Moon",1999,4
857,"Cradle Will Rock",1999,4
864,"Crazy in Alabama",1999,3
894,"Cruel Intentions",1999,4
909,"Curtain Call",1999,3
922,"D.R.E.A.M. Team",1999,4
1003,"Deal of a Lifetime",1999,2
1016,"Deep Blue Sea",1999,4
1020,"Deep End of the Ocean, The",1999,3
1035,"Dementia",1999,4
1051,"Desperate But Not Serious",1999,4
1057,"Detroit Rock City",1999,4
1058,"Deuce Bigalow: Male Gigolo",1999,4
1070,"Diamonds",1999,3
1073,"Dick",1999,3
1087,"Diplomatic Siege",1999,4
1099,"Distraction, The",1999,4
1105,"Do Not Disturb",1999,4
1110,"Dog of Flanders, A",1999,2
1114,"Dogma",1999,4
1132,"Doomsdayer",1999,4
1138,"Double Jeopardy",1999,4
1169,"Dreaming of Joseph Lees",1999,4
1174,"Drive Me Crazy",1999,3
1177,"Drop Dead Gorgeous",1999,3
1179,"Drowning on Dry Land",1999,4
1185,"Dudley Do-Right",1999,2
1204,"Earthly Possessions",1999,4
1205,"Easier Said",1999,4
1207,"Eastside",1999,4
1217,"Eden Myth, The",1999,4
1222,"Edtv",1999,3
1224,"Eight Days a Week",1999,4
1228,"Election",1999,4
1252,"End of Days",1999,4
1253,"End of the Affair, The",1999,4
1256,"Enemy Action",1999,4
1266,"Entrapment",1999,3
1267,"Entropy",1999,4
1272,"Equinox Knocks",1999,4
1298,"Escape from Mars",1999,2
1316,"Everybody Loves Sunshine",1999,4
1327,"Excellent Cadavers",1999,4
1331,"Execution of Justice",1999,4
1335,"eXistenZ",1999,4
1355,"Eye of the Beholder",1999,4
1358,"Eyes Wide Shut",1999,4
1359,"F-Zone, The",1999,3
1361,"Facade",1999,4
1383,"Family of Cops III",1999,3
1413,"Fear: Resurrection, The",1999,4
1420,"Felicias Journey",1999,3
1432,"Fever",1999,4
1436,"Fight Club",1999,4
1446,"Final Voyage",1999,4
1449,"Finding Kelly",1999,2
1466,"Five Aces",1999,4
1472,"Flawless",1999,4
1480,"Florentine, The",1999,4
1499,"For Love of the Game",1999,3
1504,"Forbidden Highway",1999,4
1508,"Forces of Nature",1999,3
1509,"Foreign Correspondents",1999,3
1517,"Fortress 2",1999,4
1610,"Get Bruce",1999,4
1531,"Freak",1999,4
1532,"Freak Talks About Sex",1999,4
1542,"Freeway II: Confessions of a Trickbaby",1999,4
1552,"Friends & Lovers",1999,4
1557,"From Dusk Till Dawn 2: Texas Blood Money",1999,4
1561,"Fugitive Mind",1999,3
1582,"Galaxy Quest",1999,2
1586,"Game Day",1999,4
1603,"Generals Daughter, The",1999,4
1621,"Ghost Dog: The Way of the Samurai",1999,4
1634,"Girl, Interrupted",1999,4
1647,"Gloria",1999,4
1649,"Go",1999,4
1653,"Goat on Fire and Smiling Fish",1999,4
1661,"Gojira ni-sen mireniamu",1999,2
1676,"Goodbye Lover",1999,4
1694,"Green Mile, The",1999,4
1698,"Grey Owl",1999,3
1710,"Guest House Paradiso",1999,4
1714,"Guinevere",1999,4
1746,"Happy Face Murders",1999,4
1748,"Happy, Texas",1999,3
1762,"Harlem Aria",1999,4
1771,"Harvest",1999,4
1776,"Haunting of Hell House, The",1999,4
1777,"Haunting, The",1999,3
1800,"Held Up",1999,3
1823,"Hidden Beauties",1999,4
1825,"Hidden Passion",1999,4
1851,"History Is Made at Night",1999,4
1856,"Hitmans Run",1999,4
1871,"Holy Smoke",1999,4
1896,"Hot Boyz",1999,4
1914,"House on Haunted Hill",1999,4
1931,"Human Traffic",1999,4
1933,"Hungry Bachelors Club, The",1999,3
1941,"Hurricane, The",1999,4
1966,"Ill Take You There",1999,4
1975,"Icebreaker",1999,3
1976,"Ideal Husband, An",1999,3
1978,"Idle Hands",1999,4
1985,"If... Dog... Rabbit...",1999,4
1988,"Illicit Lovers",1999,4
2002,"In Dreams",1999,4
2011,"In the Company of Spies",1999,3
2036,"Inherit the Wind",1999,2
2039,"Injong sajong polkot opta",1999,4
2048,"Inspector Gadget",1999,2
2050,"Instinct",1999,4
2053,"Interceptors",1999,4
2066,"Introducing Dorothy Dandridge",1999,4
2079,"Iron Giant, The",1999,2
2088,"Item, The",1999,4
2092,"Jack Bull, The",1999,4
2107,"Jakob the Liar",1999,3
2113,"Jawbreaker",1999,4
2545,"Lush",1999,4
2124,"Jesus Son",1999,4
2131,"Jimmy Zip",1999,4
2141,"Joe the King",1999,4
2162,"Joyriders, The",1999,3
2168,"Judgment Day",1999,4
2171,"Julien Donkey-Boy",1999,4
2183,"Just Looking",1999,4
2186,"Just One Time",1999,4
2187,"Just the Ticket",1999,4
2192,"K-911",1999,3
2201,"Kates Addiction",1999,4
2225,"Kikujiro no natsu",1999,3
2227,"Kill the Man",1999,4
2238,"Killing the Badge",1999,4
2242,"Kimberly",1999,4
2243,"King Cobra",1999,3
2255,"Kiss the Sky",1999,4
2256,"Kiss Toledo Goodbye",1999,4
2269,"Knockout",1999,4
2270,"Kolobos",1999,4
2272,"Komodo",1999,3
2296,"Lake Placid",1999,4
2303,"Lansky",1999,4
2317,"Last Chance",1999,4
2327,"Last Man On Planet Earth, The",1999,3
2331,"Last Marshal, The",1999,4
2346,"Last September, The",1999,4
2353,"Late Last Night",1999,4
2354,"Late Night Sessions",1999,4
2382,"Lengua de las mariposas, La",1999,4
2387,"Lesson Before Dying, A",1999,3
2389,"Let the Devil Wear Black",1999,4
2404,"Life",1999,4
2407,"Life Before This, The",1999,4
2416,"Light It Up",1999,4
2417,"Lighthouse",1999,4
2423,"Limbo",1999,4
2424,"Limey, The",1999,4
2481,"Loss of Sexual Innocence, The",1999,4
2488,"Lost Son, The",1999,4
2497,"Love and Action in Chicago",1999,4
2509,"Love Letter, The",1999,3
2514,"Love Stinks",1999,4
2532,"Loving Jezebel",1999,4
2543,"Lured Innocence",1999,4
2550,"Macbeth in Manhattan",1999,4
2561,"Made Men",1999,4
2570,"Magnolia",1999,4
2575,"Major Rock",1999,4
2584,"Mambo Café",1999,3
2590,"Man of the Century",1999,4
2604,"Mansfield Park",1999,3
2605,"Map of the World, A",1999,4
2618,"Mascara",1999,4
2627,"Match, The",1999,3
2631,"Mating Habits of the Earthbound Human, The",1999,4
2632,"Matrix, The",1999,4
2655,"Mean Streak",1999,4
2659,"Meet Prince Charming",1999,4
2682,"Message in a Bottle",1999,3
2693,"Mickey Blue Eyes",1999,3
2702,"Midsummer Nights Dream, A",1999,3
2713,"Million Dollar Kid, The",1999,2
2721,"Minus Man, The",1999,4
2722,"Mio viaggio in Italia, Il",1999,3
2730,"Miss Julie",1999,4
3235,"Poison",1999,4
2743,"Mod Squad, The",1999,4
2750,"Molly",1999,3
2772,"Morgans Ferry",1999,3
2791,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999,3
2809,"Mumford",1999,4
2811,"Mummy, The",1999,3
2819,"Muse, The",1999,3
2821,"Music of the Heart",1999,2
2826,"Mutiny",1999,3
2838,"My Favorite Martian",1999,2
2844,"My Life So Far",1999,3
2853,"Mystery Men",1999,3
2856,"Mystery, Alaska",1999,4
2859,"Nadie conoce a nadie",1999,4
2884,"Never Been Kissed",1999,3
2890,"New Blood",1999,4
2905,"Nice Guys Sleep Alone",1999,4
2928,"Ninth Gate, The",1999,4
2929,"Ninth Street",1999,4
2966,"Notting Hill",1999,3
2986,"October Sky",1999,2
2994,"Office Space",1999,4
3015,"One Day in September",1999,4
3024,"One Small Hero",1999,2
3025,"One Special Night",1999,2
3031,"Onegin",1999,4
3039,"Operation Splitsville",1999,3
3061,"Other Sister, The",1999,3
3073,"Out of the Cold",1999,4
3077,"Out-of-Towners, The",1999,3
3079,"Outfitters, The",1999,3
3080,"Outlaw Justice",1999,4
3083,"Outside Providence",1999,4
3092,"Oxygen",1999,4
3095,"Packing Suburbia, A",1999,4
3103,"Palmers Pick Up",1999,4
3140,"Payback",1999,4
3173,"Phantom Town",1999,2
3197,"Pimps Up, Hos Down",1999,4
3202,"Pirates of the Plain",1999,2
3214,"Play It to the Bone",1999,4
3227,"Pleasurecraft",1999,4
3230,"Plunkett & Macleane",1999,4
3244,"Pop & Me",1999,3
3245,"Pornographer, The",1999,4
3299,"Progeny",1999,4
3309,"Prophets Game, The",1999,4
3313,"Pros and Cons",1999,4
3325,"Pups",1999,6
3330,"Pushing Tin",1999,4
3349,"Rage: Carrie 2, The",1999,4
3354,"Raising the Stakes",1999,4
3357,"Random Hearts",1999,4
3358,"Rang-e khoda",1999,2
3375,"Ravenous",1999,4
3407,"Red Team",1999,4
3435,"Restraining Order",1999,4
3445,"Revelation",1999,3
3472,"Rites of Passage",1999,4
3475,"RKO 281",1999,4
3489,"Rock n Roll Frankenstein",1999,4
3508,"Room for Romeo Brass, A",1999,4
3511,"Rosetta",1999,4
3513,"Roswell: The Aliens Attack",1999,2
3521,"Rowdy Girls, The",1999,4
3537,"Runaway Bride",1999,2
3538,"Runner, The",1999,4
3539,"Running Red",1999,4
3559,"Sammyville",1999,3
3568,"Saturn",1999,4
3624,"Secret Needs",1999,4
3629,"Secret Pleasures",1999,4
3655,"Settlement, The",1999,4
3658,"Seven Girlfriends",1999,4
3664,"Sex Files: Dungeon of Desire",1999,4
3667,"Sex Monster, The",1999,4
3697,"Shandra: The Jungle Girl",1999,4
3702,"Shark Attack",1999,4
3708,"Shes All That",1999,3
3714,"Shiloh 2: Shiloh Season",1999,2
3754,"Simpatico",1999,4
3755,"Simple Life of Noah Dearborn, The",1999,2
3758,"Simply Irresistible",1999,3
3764,"Sinful Obsession",1999,4
3770,"Sirens",1999,4
3802,"SLC Punk!",1999,4
3807,"Sleepy Hollow",1999,4
3827,"Snow Days",1999,4
3829,"Snow Falling on Cedars",1999,3
3836,"Soft Fruit",1999,4
3837,"Soft Toilet Seats",1999,4
3847,"Solomon and Gaenor",1999,4
3879,"Soundman",1999,4
3883,"South Park: Bigger Longer & Uncut",1999,4
3901,"Speedway Junky",1999,4
3911,"Splendor",1999,4
3915,"Spring Forward",1999,4
3947,"Starry Night",1999,3
3958,"Stealth Fighter",1999,4
3965,"Sterling Chase, The",1999,4
3968,"Stigmata",1999,4
3971,"Stir of Echoes",1999,4
3975,"Stonebrook",1999,3
3978,"Storm Catcher",1999,4
3982,"Story of Us, The",1999,4
3986,"Strange Justice",1999,4
3990,"Stranger Than Fiction",1999,4
3995,"Stray, The",1999,4
4001,"Striking Poses",1999,4
4007,"Stuart Little",1999,2
4021,"Suburbans, The",1999,4
4026,"Sugar Town",1999,4
4031,"Suits",1999,4
4036,"Summer of Sam",1999,4
4042,"Sunshine",1999,4
4049,"Supreme Sanction",1999,4
4058,"Svitati",1999,4
4060,"Sweepers",1999,4
4061,"Sweet and Lowdown",1999,3
4070,"Sweetwater",1999,3
4076,"Swing",1999,4
4078,"Swiri",1999,4
4085,"Table for One, A",1999,4
4090,"Tail Lights Fade",1999,4
4120,"Teaching Mrs. Tingle",1999,3
4125,"Tejing xinrenlei",1999,4
4127,"Tell Me Something",1999,4
4130,"Temptations",1999,4
4133,"Tequila Body Shots",1999,4
4140,"Terror Firmer",1999,4
4147,"Texas Funeral, A",1999,4
4150,"That Championship Season",1999,4
4172,"Third Miracle, The",1999,4
4175,"Third World Cop",1999,4
4178,"Thirteenth Floor, The",1999,4
4181,"Thomas Crown Affair, The",1999,4
4185,"Three Kings",1999,4
4187,"Three Seasons",1999,3
4188,"Three to Tango",1999,3
4209,"Time of Her Time",1999,4
4210,"Time Served",1999,4
4212,"Time Shifters, The",1999,3
4216,"Timegate: Tales of the Saddle Tramps",1999,4
4222,"Tinseltown",1999,4
4225,"Titus",1999,4
4234,"Tokunboh Prospect Uchenna",1999,3
4243,"Top of the Food Chain",1999,3
4245,"Topsy-Turvy",1999,4
4250,"Totem",1999,4
4258,"Traitors Heart",1999,4
4267,"Treehouse Hostage",1999,2
4275,"Trick",1999,4
4282,"Trippin",1999,4
4294,"True Crime",1999,4
4303,"Tumbleweeds",1999,3
4314,"Twin Falls Idaho",1999,4
4332,"Tyrone",1999,4
4336,"U.S. Seals",1999,4
4349,"Unconditional Love",1999,4
4367,"Une liaison pornographique",1999,4
4374,"Universal Soldier: The Return",1999,4
4376,"Unseen Evil",1999,4
4407,"Varsity Blues",1999,4
4417,"Veronica 2030",1999,4
4432,"Vipers",1999,4
4434,"Virgin Suicides, The",1999,4
4442,"Virtual Sexuality",1999,4
4444,"Virus",1999,4
4448,"Vital Parts",1999,4
4470,"Wake In Providence, A",1999,4
4476,"Walk on the Moon, A",1999,4
4478,"Walking Across Egypt",1999,3
4485,"War Zone, The",1999,4
4488,"Warlock III: The End of Innocence",1999,4
4489,"Warm Blooded Killers",1999,4
4505,"Waterproof",1999,3
4542,"Whatever Happened to Harold Smith?",1999,4
4557,"Wheres Marlowe?",1999,4
4563,"White River Kid, The",1999,4
4567,"Whiteboys",1999,4
4585,"Wild Grizzly",1999,2
4592,"Wild Wild West",1999,3
4604,"Wing Commander",1999,3
4615,"Wishmaster 2: Evil Never Dies",1999,4
4623,"Witchouse",1999,4
4631,"Witness Files, The",1999,4
4632,"Witness Protection",1999,4
4640,"Woman Wanted",1999,4
4646,"Wonderland",1999,4
4651,"Wood, The",1999,4
4654,"World Is Not Enough, The",1999,3
4668,"Xizao",1999,3
